sequence_number,period_display_value,period_number,home_score,coordinate_x,coordinate_y,scoring_play,clock_display_value,team_id,type_id,type_text,away_score,text,score_value,participants_0_athlete_id,participants_1_athlete_id,game_id,away_team_id,away_team_name,away_team_mascot,away_team_abbrev,away_team_name_alt,home_team_id,home_team_name,home_team_mascot,home_team_abbrev,home_team_name_alt,clock_minutes,clock_seconds,half,lag_half,lead_half,game_play_number
505,4th Quarter,4,69,23,2,TRUE,9:03,17,125,Layup Shot Putback,63,A'ja Wilson makes two point shot,2,3149391,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,9,03,2,2,2,344
511,4th Quarter,4,69,25,27,FALSE,8:53,3,92,Jump Shot,63,Satou Sabally misses three point jumper,0,4281929,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,8,53,2,2,2,348
513,4th Quarter,4,71,26,3,TRUE,8:39,17,110,Driving Layup Shot,63,Chelsea Gray makes driving layup,2,2529122,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,8,39,2,2,2,350
515,4th Quarter,4,71,36,23,FALSE,8:19,3,132,Step Back Jump Shot,63,Marina Mabrey misses 26-foot step back jumpshot,0,3904576,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,8,19,2,2,2,351
522,4th Quarter,4,71,-214748340,-214748365,FALSE,8:10,3,98,Free Throw - 1 of 2,63,Arike Ogunbowale misses free throw 1 of 2,0,3904577,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,8,10,2,2,2,355
524,4th Quarter,4,71,-214748340,-214748365,FALSE,8:10,3,99,Free Throw - 2 of 2,63,Arike Ogunbowale misses free throw 2 of 2,0,3904577,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,8,10,2,2,2,357
528,4th Quarter,4,71,23,0,TRUE,7:44,3,110,Driving Layup Shot,65,Isabelle Harrison makes driving layup (Satou Sabally assists),2,2566453,4281929,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,7,44,2,2,2,360
530,4th Quarter,4,71,20,5,FALSE,7:28,17,110,Driving Layup Shot,65,A'ja Wilson misses driving layup,0,3149391,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,7,28,2,2,2,361
532,4th Quarter,4,71,18,14,FALSE,7:23,3,131,Pullup Jump Shot,65,Satou Sabally misses 16-foot pullup jump shot,0,4281929,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,7,23,2,2,2,363
543,4th Quarter,4,71,35,16,FALSE,6:48,17,92,Jump Shot,65,Kelsey Plum misses 19-foot jumper,0,3065570,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,6,48,2,2,2,370
547,4th Quarter,4,71,7,20,FALSE,6:29,3,92,Jump Shot,65,Marina Mabrey misses 27-foot three point jumper,0,3904576,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,6,29,2,2,2,373
549,4th Quarter,4,73,27,3,TRUE,6:24,17,95,Layup Shot,65,Dearica Hamby makes layup (Chelsea Gray assists),2,2566106,2529122,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,6,24,2,2,2,375
553,4th Quarter,4,73,23,1,TRUE,5:56,3,110,Driving Layup Shot,67,Isabelle Harrison makes driving layup (Satou Sabally assists),2,2566453,4281929,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,5,56,2,2,2,377
557,4th Quarter,4,73,24,4,TRUE,5:38,3,95,Layup Shot,69,Moriah Jefferson makes layup,2,2998927,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,5,38,2,2,2,379
558,4th Quarter,4,73,33,17,FALSE,5:24,17,92,Jump Shot,69,A'ja Wilson misses 19-foot jumper,0,3149391,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,5,24,2,2,2,380
570,4th Quarter,4,75,7,3,TRUE,4:58,17,92,Jump Shot,69,Riquna Williams makes 18-foot jumper (Chelsea Gray assists),2,1049,2529122,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,4,58,2,2,2,387
574,4th Quarter,4,75,-214748340,-214748365,TRUE,4:46,3,98,Free Throw - 1 of 2,70,Isabelle Harrison makes free throw 1 of 2,1,2566453,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,4,46,2,2,2,389
575,4th Quarter,4,75,-214748340,-214748365,TRUE,4:46,3,99,Free Throw - 2 of 2,71,Isabelle Harrison makes free throw 2 of 2,1,2566453,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,4,46,2,2,2,390
576,4th Quarter,4,75,21,9,FALSE,4:27,17,92,Jump Shot,71,Chelsea Gray misses 10-foot jumper,0,2529122,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,4,27,2,2,2,391
580,4th Quarter,4,75,-214748340,-214748365,TRUE,4:15,3,98,Free Throw - 1 of 2,72,Marina Mabrey makes free throw 1 of 2,1,3904576,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,4,15,2,2,2,394
581,4th Quarter,4,75,-214748340,-214748365,TRUE,4:15,3,99,Free Throw - 2 of 2,73,Marina Mabrey makes free throw 2 of 2,1,3904576,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,4,15,2,2,2,395
582,4th Quarter,4,75,27,15,FALSE,3:54,17,92,Jump Shot,73,Jackie Young misses 15-foot jumper,0,4065870,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,3,54,2,2,2,396
584,4th Quarter,4,75,21,27,FALSE,3:43,3,92,Jump Shot,73,Marina Mabrey misses 27-foot three point jumper,0,3904576,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,3,43,2,2,2,398
586,4th Quarter,4,75,21,12,FALSE,3:22,17,131,Pullup Jump Shot,73,A'ja Wilson misses 13-foot pullup jump shot,0,3149391,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,3,22,2,2,2,400
595,4th Quarter,4,75,21,5,FALSE,2:45,17,92,Jump Shot,73,A'ja Wilson misses 6-foot jumper,0,3149391,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,2,45,2,2,2,406
599,4th Quarter,4,76,-214748340,-214748365,TRUE,2:43,17,98,Free Throw - 1 of 2,73,A'ja Wilson makes free throw 1 of 2,1,3149391,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,2,43,2,2,2,409
600,4th Quarter,4,77,-214748340,-214748365,TRUE,2:43,17,99,Free Throw - 2 of 2,73,A'ja Wilson makes free throw 2 of 2,1,3149391,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,2,43,2,2,2,410
603,4th Quarter,4,77,-214748340,-214748365,TRUE,2:28,3,98,Free Throw - 1 of 2,74,Satou Sabally makes free throw 1 of 2,1,4281929,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,2,28,2,2,2,412
606,4th Quarter,4,77,-214748340,-214748365,TRUE,2:28,3,99,Free Throw - 2 of 2,75,Satou Sabally makes free throw 2 of 2,1,4281929,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,2,28,2,2,2,414
607,4th Quarter,4,79,20,3,TRUE,2:17,17,95,Layup Shot,75,A'ja Wilson makes layup,2,3149391,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,2,17,2,2,2,415
610,4th Quarter,4,80,-214748340,-214748365,TRUE,2:17,17,97,Free Throw - 1 of 1,75,A'ja Wilson makes free throw 1 of 1,1,3149391,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,2,17,2,2,2,417
611,4th Quarter,4,80,30,2,FALSE,1:59,3,95,Layup Shot,75,A'ja Wilson blocks Satou Sabally 's 6-foot layup,0,4281929,3149391,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,1,59,2,2,2,418
617,4th Quarter,4,80,37,25,FALSE,1:55,3,92,Jump Shot,75,Satou Sabally misses 28-foot three point jumper,0,4281929,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,1,55,2,2,2,421
621,4th Quarter,4,81,-214748340,-214748365,TRUE,1:40,17,98,Free Throw - 1 of 2,75,Liz Cambage makes free throw 1 of 2,1,1017,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,1,40,2,2,2,424
622,4th Quarter,4,82,-214748340,-214748365,TRUE,1:40,17,99,Free Throw - 2 of 2,75,Liz Cambage makes free throw 2 of 2,1,1017,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,1,40,2,2,2,425
628,4th Quarter,4,85,25,25,TRUE,1:23,17,92,Jump Shot,75,Liz Cambage makes three point jumper (Riquna Williams assists),3,1017,1049,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,1,23,2,2,2,430
630,4th Quarter,4,85,21,12,FALSE,1:07,3,92,Jump Shot,75,Moriah Jefferson misses 13-foot jumper,0,2998927,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,1,07,2,2,2,431
633,4th Quarter,4,85,29,13,FALSE,59.0,17,92,Jump Shot,75,Chelsea Gray misses 14-foot jumper,0,2529122,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,0,59.0,2,2,2,433
635,4th Quarter,4,85,31,26,TRUE,52.2,3,92,Jump Shot,78,Satou Sabally makes 27-foot three point jumper (Moriah Jefferson assists),3,4281929,2998927,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,0,52.2,2,2,2,435
638,4th Quarter,4,85,20,13,FALSE,20.3,3,92,Jump Shot,78,Marina Mabrey misses 13-foot jumper,0,3904576,NA,401320627,3,Dallas,Wings,DAL,Dallas,17,Las Vegas,Aces,LV,Las Vegas,0,20.3,2,2,2,437
7,1st Quarter,1,0,21,-1,FALSE,9:53,9,110,Driving Layup Shot,0,Skylar Diggins-Smith blocks Michaela Onyenwere 's 4-foot driving layup,0,4282173,2491205,401320628,9,New York,Liberty,NY,New York,11,Phoenix,Mercury,PHX,Phoenix,9,53,1,1,1,2
